/share/Recordings/iq/00_50_1a_02_2c_be/05-23/09/09_52_51.trig+01.jpg,"{""IQimage"":{""sequence"":60444,""time"":1400856771755,""event"":[""motion""],""motionWindows"":[4],""imgjdbg"":"" 379/024:21/240/012:083/101/01/4/40/70/20/18:05/07/06:92""}}",
/share/Recordings/iq/00_50_1a_02_2c_be/05-23/09/09_51_26.trig-03.jpg,"{""IQimage"":{""sequence"":58930,""time"":1400856686643,""event"":[""none""],""imgjdbg"":"" 381/024:21/174/000:083/099/01/4/40/70/20/18:06/08/07:80""}}",
/share/Recordings/iq/00_50_1a_02_2c_be/05-23/09/09_51_44.trig+00.jpg,"{""IQimage"":{""sequence"":59253,""time"":1400856704658,""event"":[""motion""],""motionWindows"":[4],""imgjdbg"":"" 379/024:21/240/012:083/101/01/4/40/70/20/18:05/07/06:85""}}",
/share/Recordings/iq/00_50_1a_02_2c_be/05-23/09/09_05_35.trig+01.jpg,"{""IQimage"":{""sequence"":9437,""time"":1400853935547,""event"":[""none""],""imgjdbg"":"" 440/024:20/120/016:083/097/01/4/40/70/20/18:06/08/08:d8""}}",
/share/Recordings/iq/00_50_1a_02_2c_be/05-23/09/09_06_55.trig-01.jpg,"{""IQimage"":{""sequence"":10879,""time"":1400854015957,""event"":[""motion""],""motionWindows"":[4],""imgjdbg"":"" 426/024:20/120/009:083/100/01/4/40/70/20/18:07/09/08:f4""}}",
/share/Recordings/iq/00_50_1a_02_2c_be/05-23/09/09_08_09.trig+01.jpg,"{""IQimage"":{""sequence"":12211,""time"":1400854089995,""event"":[""none""],""imgjdbg"":"" 426/024:20/120/009:083/101/01/4/40/70/20/18:07/09/08:fb""}}",
/share/Recordings/iq/00_50_1a_02_2c_be/05-23/09/09_49_59.trig+00.jpg,"{""IQimage"":{""sequence"":57368,""time"":1400856599819,""event"":[""motion""],""motionWindows"":[6],""imgjdbg"":"" 397/024:21/174/008:083/101/01/4/40/70/20/18:06/08/08:6c""}}",
/share/Recordings/iq/00_50_1a_02_2c_be/05-23/09/09_28_13.trig-04.jpg,"{""IQimage"":{""sequence"":33864,""time"":1400855293467,""event"":[""none""],""imgjdbg"":"" 412/024:19/120/002:083/099/01/4/40/70/20/18:06/08/08:54""}}",
/share/Recordings/iq/00_50_1a_02_2c_be/05-23/09/09_48_26.trig-01.jpg,"{""IQimage"":{""sequence"":55686,""time"":1400856506379,""event"":[""motion""],""motionWindows"":[6],""imgjdbg"":"" 377/024:19/240/011:083/101/01/4/40/70/20/18:06/08/07:4f""}}",
/share/Recordings/iq/00_50_1a_02_2c_be/05-23/09/09_49_58.trig+01.jpg,"{""IQimage"":{""sequence"":57337,""time"":1400856598107,""event"":[""motion""],""motionWindows"":[6],""imgjdbg"":"" 397/024:21/174/008:083/101/01/4/40/70/20/18:06/08/08:6c""}}",
/share/Recordings/iq/00_50_1a_02_2c_be/05-23/09/09_08_20.trig+01.jpg,"{""IQimage"":{""sequence"":12404,""time"":1400854100696,""event"":[""motion""],""motionWindows"":[6],""imgjdbg"":"" 426/024:20/120/009:083/101/01/4/40/70/20/18:07/09/08:fb""}}",
/share/Recordings/iq/00_50_1a_02_2c_be/05-23/09/09_51_16.trig-04.jpg,"{""IQimage"":{""sequence"":58739,""time"":1400856676013,""event"":[""none""],""imgjdbg"":"" 397/024:21/174/008:083/100/01/4/40/70/20/18:05/08/08:75""}}",
/share/Recordings/iq/00_50_1a_02_2c_be/05-23/09/09_29_05.trig+00.jpg,"{""IQimage"":{""sequence"":34807,""time"":1400855345867,""event"":[""motion""],""motionWindows"":[3],""imgjdbg"":"" 412/024:20/120/002:084/100/01/4/40/70/20/18:07/09/08:62""}}",
/share/Recordings/iq/00_50_1a_02_2c_be/05-23/09/09_06_55.trig-04.jpg,"{""IQimage"":{""sequence"":10868,""time"":1400854015346,""event"":[""none""],""imgjdbg"":"" 426/024:20/120/009:083/100/01/4/40/70/20/18:07/09/08:f4""}}",
/share/Recordings/iq/00_50_1a_02_2c_be/05-23/09/09_06_58.trig+00.jpg,"{""IQimage"":{""sequence"":10920,""time"":1400854018255,""event"":[""motion""],""motionWindows"":[4],""imgjdbg"":"" 426/024:20/120/009:083/100/01/4/40/70/20/18:07/09/08:f4""}}",
/share/Recordings/iq/00_50_1a_02_2c_be/05-23/09/09_05_50.trig+00.jpg,"{""IQimage"":{""sequence"":9706,""time"":1400853950480,""event"":[""motion""],""motionWindows"":[3],""imgjdbg"":"" 432/024:20/120/012:083/100/01/4/40/70/20/18:06/07/07:e4""}}",
